Time UTC (yyyy-mm-ddThh:mm:ss.fffZ),Conductivity (S/m),Density (kg/m3),Error Code (NA),External pH (Dynamic Salinity) (pH),FET External Voltage (V),Instrument Clock (Gregorian days since 19700101T000000Z),Internal Humidity (%),Internal Temperature (C),Oxygen Concentration Corrected (ml/l),Practical Salinity (psu),Pressure (decibar),Sigma-t (kg/m3),Sigma-theta (0 dbar) (kg/m3),Sound Speed (m/s),Temperature (C)
2025-02-18T23:14:27.934Z,2.73509,1025.99697,0,7.7792,-0.893385,20137.9683,0.5,1,5.4,31.9405,83.268,25.60029983,25.60046802,1449.789847,0.7401
2025-02-18T23:16:27.934Z,2.7357,1025.997376,0,7.7782,-0.893433,20137.96969,0.5,1,5.394,31.9414,83.28,25.60066437,25.60083314,1449.821249,0.7467
2025-02-18T23:18:27.938Z,2.73523,1025.994919,0,7.7764,-0.893534,20137.97108,0.5,1,5.404,31.9383,83.255,25.59831767,25.59848611,1449.804448,0.744
2025-02-18T23:20:28.183Z,2.73508,1025.994369,0,7.7745,-0.893634,20137.97247,0.5,1,5.395,31.9375,83.259,25.59774489,25.59791322,1449.797539,0.7427
2025-02-18T23:22:27.933Z,2.73514,1025.983989,0,7.7743,-0.893626,20137.97385,0.5,1,5.458,31.9256,83.236,25.58749606,25.58766513,1449.83774,0.7551
2025-02-18T23:24:27.939Z,2.73517,1025.983207,0,7.7725,-0.893725,20137.97524,0.5,1,5.513,31.9249,83.203,25.58687292,25.587042,1449.841275,0.7562
2025-02-18T23:26:27.934Z,2.73526,1025.982355,0,7.7725,-0.89372,20137.97663,0.5,1,5.548,31.9242,83.165,25.58620609,25.58637523,1449.848366,0.7581
2025-02-18T23:28:27.934Z,2.73526,1025.980764,0,7.7722,-0.893735,20137.97802,0.5,1,5.579,31.9224,83.155,25.58466529,25.58483451,1449.853541,0.7598
2025-02-18T23:30:27.938Z,2.73515,1025.987467,0,7.773,-0.893705,20137.97941,0.5,1,5.568,31.9296,83.247,25.59091565,25.59108451,1449.826409,0.7514
2025-02-18T23:32:27.934Z,2.73509,1025.9894,0,7.7721,-0.893758,20137.9808,0.5,1,5.534,31.9319,83.23,25.59292398,25.59309261,1449.816003,0.7485
2025-02-18T23:34:27.934Z,2.73503,1025.983236,0,7.772,-0.893753,20137.98219,0.5,1,5.528,31.9244,83.278,25.58654167,25.58671078,1449.835918,0.7549
2025-02-18T23:36:27.934Z,2.73515,1025.983622,0,7.7711,-0.893802,20137.98358,0.5,1,5.558,31.9246,83.341,25.5866316,25.58680095,1449.843116,0.7562
2025-02-18T23:38:27.938Z,2.73515,1025.984636,0,7.7713,-0.893791,20137.98497,0.5,1,5.562,31.9258,83.337,25.5876624,25.58783168,1449.83919,0.755
2025-02-18T23:40:27.933Z,2.73506,1025.984751,0,7.7704,-0.893842,20137.98635,0.5,1,5.567,31.9257,83.366,25.58763653,25.58780578,1449.834981,0.754
2025-02-18T23:42:27.938Z,2.73503,1025.985195,0,7.7711,-0.893801,20137.98774,0.6,1,5.559,31.9265,83.311,25.58834009,25.58850915,1449.83015,0.7529
2025-02-18T23:44:27.933Z,2.73502,1025.98404,0,7.7703,-0.893845,20137.98913,0.5,1,5.568,31.9251,83.318,25.58715387,25.58732301,1449.833405,0.754
2025-02-18T23:46:28.182Z,2.73496,1025.979055,0,7.7705,-0.893826,20137.99052,0.5,1,5.588,31.9192,83.328,25.58212942,25.58229888,1449.848916,0.7591
2025-02-18T23:48:27.934Z,2.73497,1025.980317,0,7.7696,-0.893878,20137.99191,0.5,1,5.6,31.9208,83.305,25.58349838,25.58366771,1449.843849,0.7576
2025-02-18T23:50:27.934Z,2.73496,1025.978673,0,7.7705,-0.893827,20137.9933,0.5,1,5.619,31.919,83.284,25.58195761,25.582127,1449.848846,0.7593
2025-02-18T23:52:27.938Z,2.73495,1025.979503,0,7.7706,-0.893823,20137.99469,0.6,1,5.624,31.9202,83.24,25.58299389,25.58316311,1449.843816,0.758
2025-02-18T23:54:27.934Z,2.73491,1025.979416,0,7.7711,-0.893795,20137.99608,0.5,1,5.625,31.9201,83.234,25.58293529,25.58310446,1449.841767,0.7576
2025-02-18T23:56:27.934Z,2.73491,1025.979334,0,7.7721,-0.893742,20137.99747,0.5,1,5.628,31.92,83.236,25.58284393,25.58301312,1449.842576,0.7578
2025-02-18T23:58:27.934Z,2.73497,1025.979629,0,7.7725,-0.893717,20137.99885,0.5,1,5.626,31.9204,83.234,25.58314932,25.58331853,1449.844439,0.7581
2025-02-19T00:00:27.934Z,2.73489,1025.978692,0,7.7717,-0.893764,20138.00024,0.5,1,5.626,31.9191,83.259,25.58209266,25.58226192,1449.844027,0.7583
2025-02-19T00:02:27.934Z,2.73482,1025.977079,0,7.7712,-0.893788,20138.00163,0.5,1,5.639,31.9173,83.236,25.58059012,25.58075937,1449.845809,0.7593
2025-02-19T00:04:27.938Z,2.73485,1025.976716,0,7.7725,-0.893714,20138.00302,0.6,1,5.654,31.9163,83.343,25.57972017,25.57988973,1449.851672,0.7605
2025-02-19T00:06:27.933Z,2.73482,1025.975452,0,7.7713,-0.893779,20138.00441,0.5,1,5.666,31.9146,83.379,25.57828714,25.57845683,1449.855453,0.7617
2025-02-19T00:08:27.938Z,2.73477,1025.974774,0,7.7727,-0.8937,20138.0058,0.5,1,5.68,31.9138,83.374,25.57763269,25.57780238,1449.855219,0.7619
2025-02-19T00:10:27.933Z,2.73473,1025.973053,0,7.7736,-0.89365,20138.00719,0.5,1,5.697,31.9122,83.297,25.57628009,25.57644968,1449.857299,0.7631
2025-02-19T00:12:27.934Z,2.7347,1025.972555,0,7.7738,-0.893638,20138.00858,0.5,1,5.712,31.9112,83.366,25.57545383,25.57562359,1449.858909,0.7635
2025-02-19T00:14:28.183Z,2.7346,1025.970764,0,7.7738,-0.893635,20138.00997,0.5,1,5.728,31.9092,83.337,25.57380133,25.57397105,1449.859418,0.7643
2025-02-19T00:16:27.935Z,2.73465,1025.971271,0,7.7755,-0.893544,20138.01135,0.5,1,5.743,31.9098,83.341,25.57428943,25.57445916,1449.859825,0.7642
2025-02-19T00:18:27.939Z,2.73462,1025.971184,0,7.775,-0.893571,20138.01274,0.5,1,5.745,31.91,83.284,25.57447217,25.57464175,1449.857348,0.7638
2025-02-19T00:20:27.933Z,2.7346,1025.971405,0,7.7755,-0.893545,20138.01413,0.5,1,5.74,31.9101,83.31,25.574569,25.57473862,1449.856539,0.7635
2025-02-19T00:22:27.934Z,2.73462,1025.972536,0,7.777,-0.893465,20138.01552,0.5,1,5.736,31.9116,83.28,25.57584116,25.57601064,1449.85259,0.7623
2025-02-19T00:24:27.938Z,2.73466,1025.972317,0,7.7768,-0.893474,20138.01691,0.5,1,5.731,31.9113,83.293,25.57556159,25.57573116,1449.855584,0.763
2025-02-19T00:26:27.933Z,2.73466,1025.972602,0,7.7786,-0.893375,20138.0183,0.5,1,5.728,31.9113,83.353,25.57556159,25.57573128,1449.856558,0.763
2025-02-19T00:28:27.934Z,2.73463,1025.972314,0,7.778,-0.893411,20138.01969,0.5,1,5.726,31.9109,83.36,25.57523983,25.57540953,1449.85614,0.763
2025-02-19T00:30:27.934Z,2.73448,1025.970993,0,7.7793,-0.893337,20138.02108,0.5,1,5.733,31.9093,83.349,25.57396919,25.57413881,1449.852473,0.7627
2025-02-19T00:32:27.937Z,2.73449,1025.970935,0,7.7802,-0.893289,20138.02247,0.5,1,5.744,31.909,83.391,25.57371148,25.57388121,1449.85412,0.763
2025-02-19T00:34:27.938Z,2.73444,1025.971179,0,7.7803,-0.893282,20138.02385,0.5,1,5.748,31.9092,83.399,25.57391606,25.57408575,1449.850879,0.7622
2025-02-19T00:36:27.934Z,2.73441,1025.971761,0,7.7813,-0.893232,20138.02524,0.5,1,5.751,31.9099,83.391,25.57453376,25.57470336,1449.847133,0.7612
2025-02-19T00:38:27.934Z,2.73436,1025.971045,0,7.7808,-0.893254,20138.02663,0.5,1,5.748,31.9092,83.36,25.57396522,25.57413475,1449.846155,0.7613
2025-02-19T00:40:28.182Z,2.73439,1025.971958,0,7.7817,-0.893208,20138.02802,0.5,1,5.748,31.91,83.412,25.57463058,25.5748002,1449.846243,0.7609
2025-02-19T00:42:27.939Z,2.7344,1025.970992,0,7.7825,-0.893164,20138.02941,0.5,1,5.749,31.909,83.391,25.57376611,25.57393575,1449.849574,0.762
2025-02-19T00:44:27.934Z,2.73439,1025.970741,0,7.7811,-0.893237,20138.0308,0.5,1,5.749,31.9088,83.372,25.57360523,25.57377483,1449.849,0.762
2025-02-19T00:46:27.933Z,2.73438,1025.970062,0,7.7834,-0.893113,20138.03219,0.5,1,5.748,31.9079,83.391,25.57283757,25.57300726,1449.85175,0.7628
2025-02-19T00:48:27.933Z,2.73434,1025.970874,0,7.7836,-0.893104,20138.03358,0.6,1,5.76,31.9086,83.429,25.57346619,25.57363588,1449.847841,0.7616
2025-02-19T00:50:27.934Z,2.73428,1025.970393,0,7.7836,-0.8931,20138.03497,0.5,1,5.756,31.9081,83.41,25.57307492,25.57324454,1449.845959,0.7614
2025-02-19T00:52:27.934Z,2.73422,1025.969995,0,7.7839,-0.893087,20138.03635,0.6,1,5.758,31.9075,83.424,25.57260866,25.57277827,1449.844026,0.7611
2025-02-19T00:54:27.933Z,2.73429,1025.969656,0,7.7833,-0.893118,20138.03774,0.5,1,5.762,31.907,83.454,25.57213,25.57229978,1449.850213,0.7625
2025-02-19T00:56:27.933Z,2.73427,1025.969902,0,7.7848,-0.893036,20138.03913,0.5,1,5.768,31.9073,83.448,25.57240409,25.57257382,1449.847786,0.7619
2025-02-19T00:58:27.934Z,2.73431,1025.968386,0,7.7845,-0.89305,20138.04052,0.5,1,5.772,31.9054,83.479,25.57074464,25.57091459,1449.856676,0.7643
2025-02-19T01:00:27.933Z,2.73426,1025.968522,0,7.7846,-0.893044,20138.04191,0.5,1,5.783,31.9059,83.41,25.57120693,25.57137666,1449.85122,0.7632
2025-02-19T01:02:27.934Z,2.73427,1025.967207,0,7.7848,-0.893032,20138.0433,0.5,1,5.791,31.9042,83.441,25.56974659,25.56991649,1449.857192,0.7649
2025-02-19T01:04:27.933Z,2.73428,1025.966627,0,7.7848,-0.893031,20138.04469,0.6,1,5.804,31.9037,83.412,25.56930614,25.56947603,1449.85924,0.7656
2025-02-19T01:06:27.938Z,2.73433,1025.96743,0,7.7863,-0.89295,20138.04608,0.5,1,5.809,31.9046,83.424,25.57005195,25.57022184,1449.858812,0.7652
2025-02-19T01:08:28.183Z,2.7343,1025.966595,0,7.787,-0.892912,20138.04747,0.5,1,5.814,31.9034,83.462,25.5690375,25.56920752,1449.861925,0.7661
2025-02-19T01:10:27.933Z,2.73432,1025.966417,0,7.7865,-0.892936,20138.04885,0.5,1,5.826,31.9035,83.41,25.56910701,25.56927694,1449.862123,0.7663
2025-02-19T01:12:27.933Z,2.73434,1025.967102,0,7.7865,-0.892936,20138.05024,0.5,1,5.824,31.9041,83.448,25.5696115,25.56978149,1449.861719,0.7659
2025-02-19T01:14:27.933Z,2.73433,1025.967787,0,7.7867,-0.89293,20138.05163,0.5,1,5.819,31.9045,83.517,25.56996605,25.57013614,1449.860642,0.7653
2025-02-19T01:16:27.934Z,2.73434,1025.967292,0,7.7885,-0.892828,20138.05302,0.5,1,5.815,31.9038,83.542,25.56935379,25.56952399,1449.864209,0.7662
2025-02-19T01:18:27.934Z,2.73432,1025.968028,0,7.7889,-0.89281,20138.05441,0.5,1,5.82,31.9043,83.604,25.56979424,25.56996453,1449.862697,0.7655
2025-02-19T01:20:27.933Z,2.73426,1025.966741,0,7.7894,-0.892779,20138.0558,0.5,1,5.823,31.9028,83.594,25.56855487,25.56872516,1449.86327,0.7661
2025-02-19T01:22:27.938Z,2.73427,1025.966261,0,7.7901,-0.892743,20138.05719,0.6,1,5.827,31.9023,83.586,25.56811442,25.56828473,1449.865658,0.7668
2025-02-19T01:24:27.938Z,2.73428,1025.966328,0,7.7903,-0.89273,20138.05858,0.5,1,5.831,31.9023,83.6,25.56811442,25.56828476,1449.865885,0.7668
2025-02-19T01:26:27.938Z,2.73424,1025.966874,0,7.7915,-0.892666,20138.05997,0.5,1,5.838,31.9033,83.529,25.56899532,25.56916542,1449.859698,0.7654
2025-02-19T01:28:27.933Z,2.73418,1025.966694,0,7.7907,-0.89271,20138.06135,0.5,1,5.839,31.9031,83.519,25.56886176,25.5690318,1449.856997,0.7649
2025-02-19T01:30:27.933Z,2.73385,1025.966278,0,7.791,-0.892698,20138.06274,0.5,1,5.836,31.9026,83.473,25.56865617,25.56882582,1449.839222,0.7613
2025-02-19T01:32:27.933Z,2.73375,1025.964708,0,7.7913,-0.892677,20138.06413,0.5,1,5.833,31.9009,83.435,25.56726686,25.56743643,1449.838166,0.7617
2025-02-19T01:34:28.182Z,2.73319,1025.964281,0,7.793,-0.892591,20138.06552,0.6,1.1,5.841,31.8999,83.441,25.56679518,25.56696425,1449.809204,0.7556
2025-02-19T01:36:27.932Z,2.73358,1025.964083,0,7.7928,-0.892597,20138.06691,0.5,1,5.847,31.9003,83.387,25.56686609,25.56703542,1449.829772,0.7602
2025-02-19T01:38:27.933Z,2.73347,1025.964832,0,7.7926,-0.892608,20138.0683,0.5,1,5.842,31.9009,83.418,25.56746329,25.56763253,1449.821525,0.7581
2025-02-19T01:40:27.933Z,2.73301,1025.963846,0,7.7943,-0.892517,20138.06969,0.5,1,5.846,31.8991,83.468,25.56622794,25.56639693,1449.802214,0.7542
2025-02-19T01:42:27.934Z,2.73284,1025.963242,0,7.7952,-0.892466,20138.07108,0.6,1,5.857,31.8978,83.55,25.56523121,25.56540028,1449.797726,0.7533
2025-02-19T01:44:27.933Z,2.73302,1025.962357,0,7.7953,-0.892461,20138.07247,0.5,1,5.87,31.8966,83.606,25.56408611,25.56425554,1449.812044,0.7566
2025-02-19T01:46:27.932Z,2.73273,1025.96258,0,7.7945,-0.892506,20138.07385,0.5,1,5.877,31.8966,83.611,25.5642768,25.56444595,1449.796212,0.7531
2025-02-19T01:48:27.933Z,2.73261,1025.96136,0,7.795,-0.892479,20138.07524,0.5,1,5.89,31.895,83.625,25.56298972,25.56315887,1449.794314,0.7531
2025-02-19T01:50:27.933Z,2.73231,1025.960835,0,7.7957,-0.892439,20138.07663,0.5,1,5.9,31.8941,83.632,25.56242359,25.56259251,1449.780046,0.7502
2025-02-19T01:52:27.933Z,2.73165,1025.960436,0,7.7961,-0.892424,20138.07802,0.5,1,5.919,31.893,83.648,25.5619301,25.56209845,1449.746101,0.743
2025-02-19T01:54:27.937Z,2.7314,1025.959728,0,7.7978,-0.892329,20138.07941,0.5,1,5.936,31.892,83.642,25.56124508,25.56141322,1449.73467,0.7408
2025-02-19T01:56:27.933Z,2.73126,1025.958498,0,7.7962,-0.892416,20138.0808,0.5,1,5.954,31.891,83.544,25.56047861,25.56064648,1449.728567,0.7401
2025-02-19T01:58:27.938Z,2.73112,1025.957419,0,7.7977,-0.892336,20138.08219,0.6,1,5.966,31.8902,83.443,25.55987845,25.56004602,1449.722227,0.7393
2025-02-19T02:00:27.933Z,2.73109,1025.957915,0,7.7983,-0.892303,20138.08358,0.5,1,5.973,31.8903,83.523,25.55999144,25.56015914,1449.720929,0.7387
2025-02-19T02:02:28.181Z,2.73099,1025.956727,0,7.7993,-0.892246,20138.08497,0.5,1,5.979,31.8891,83.475,25.5590315,25.55919907,1449.718101,0.7386
2025-02-19T02:04:27.932Z,2.73104,1025.956307,0,7.7994,-0.892244,20138.08635,0.5,1,5.985,31.889,83.412,25.55891309,25.55908058,1449.72013,0.7393
2025-02-19T02:06:27.933Z,2.73058,1025.956165,0,7.8006,-0.892183,20138.08774,0.5,1,5.994,31.8884,83.424,25.55870146,25.55886857,1449.696784,0.7343
2025-02-19T02:08:27.938Z,2.73057,1025.956564,0,7.8007,-0.892176,20138.08913,0.5,1,5.994,31.8887,83.45,25.55897531,25.55914243,1449.694875,0.7337
2025-02-19T02:10:27.932Z,2.73069,1025.95665,0,7.8018,-0.892113,20138.09052,0.5,1,5.994,31.8887,83.487,25.55888862,25.55905594,1449.702754,0.7353
2025-02-19T02:12:27.934Z,2.73046,1025.955792,0,7.801,-0.892158,20138.09191,0.5,1,5.998,31.8878,83.435,25.55827294,25.55843998,1449.691616,0.7333
2025-02-19T02:14:27.934Z,2.73055,1025.95603,0,7.8029,-0.892056,20138.0933,0.6,1,6.004,31.888,83.462,25.55838509,25.55855226,1449.696414,0.7342
2025-02-19T02:16:27.933Z,2.73023,1025.955926,0,7.8044,-0.891977,20138.09469,0.5,1,6.01,31.8873,83.519,25.55800065,25.55816765,1449.681397,0.7309
2025-02-19T02:18:27.937Z,2.73018,1025.955368,0,7.8034,-0.892028,20138.09608,0.5,1,6.014,31.8865,83.537,25.55735705,25.55752408,1449.680626,0.7309
2025-02-19T02:20:27.937Z,2.73016,1025.954978,0,7.8047,-0.891959,20138.09747,0.5,1,6.018,31.8861,83.525,25.55702443,25.55719144,1449.68081,0.7311
2025-02-19T02:22:27.937Z,2.7302,1025.955919,0,7.8054,-0.89192,20138.09885,0.5,1,6.029,31.8872,83.531,25.55793644,25.55810344,1449.680094,0.7306
2025-02-19T02:24:27.933Z,2.72982,1025.954933,0,7.8069,-0.89184,20138.10024,0.5,1,6.034,31.8856,83.556,25.55682236,25.55698913,1449.663815,0.7274
2025-02-19T02:26:27.933Z,2.73017,1025.954885,0,7.8065,-0.891861,20138.10163,0.5,1,6.034,31.8854,83.632,25.5564234,25.55659067,1449.6848,0.7318
2025-02-19T02:28:28.182Z,2.72958,1025.954443,0,7.8083,-0.891765,20138.10302,0.5,1,6.041,31.8848,83.562,25.55629768,25.55646427,1449.652839,0.7252
2025-02-19T02:30:27.932Z,2.72962,1025.953242,0,7.809,-0.891723,20138.10441,0.5,1,6.05,31.8837,83.512,25.55533705,25.55550363,1449.656937,0.7266
2025-02-19T02:32:27.933Z,2.72988,1025.953986,0,7.8092,-0.891715,20138.1058,0.5,1,6.051,31.8846,83.546,25.55592591,25.55609278,1449.670058,0.7291
2025-02-19T02:34:27.938Z,2.72937,1025.953315,0,7.8097,-0.891689,20138.10719,0.5,1,6.061,31.8836,83.51,25.55541331,25.55557965,1449.643576,0.7237
2025-02-19T02:36:27.934Z,2.72976,1025.952643,0,7.8105,-0.891643,20138.10858,0.5,1,6.061,31.8833,83.481,25.55489089,25.55505758,1449.666367,0.7289
2025-02-19T02:38:27.932Z,2.72977,1025.953124,0,7.8105,-0.89164,20138.10997,0.5,1,6.059,31.8838,83.493,25.55531477,25.55548147,1449.665406,0.7285
2025-02-19T02:40:27.933Z,2.72987,1025.952798,0,7.8117,-0.89158,20138.11135,0.5,1,6.055,31.8837,83.458,25.55515859,25.55532532,1449.671075,0.7299
2025-02-19T02:42:27.932Z,2.72996,1025.952937,0,7.812,-0.89156,20138.11274,0.5,1,6.057,31.8838,83.481,25.55519034,25.5553572,1449.675675,0.7308
2025-02-19T02:44:27.933Z,2.72995,1025.952928,0,7.812,-0.891559,20138.11413,0.5,1,6.059,31.884,83.443,25.55536206,25.55552883,1449.674414,0.7306
2025-02-19T02:46:27.937Z,2.73002,1025.952707,0,7.8127,-0.891519,20138.11552,0.6,1,6.054,31.8839,83.424,25.55523291,25.5553997,1449.678068,0.7315
2025-02-19T02:48:27.933Z,2.72997,1025.953184,0,7.8139,-0.891458,20138.11691,0.5,1,6.054,31.8841,83.481,25.5554371,25.55560395,1449.675619,0.7307
2025-02-19T02:50:27.933Z,2.72987,1025.953057,0,7.8144,-0.891431,20138.1183,0.5,1,6.056,31.8839,83.475,25.55533572,25.55550247,1449.670251,0.7296
2025-02-19T02:52:27.933Z,2.72985,1025.953363,0,7.8155,-0.891372,20138.11969,0.5,1,6.058,31.8839,83.537,25.55534654,25.5555134,1449.670347,0.7294
2025-02-19T02:54:27.933Z,2.7298,1025.953579,0,7.8163,-0.891329,20138.12108,0.5,1,6.058,31.884,83.556,25.55547026,25.5556371,1449.667149,0.7286
2025-02-19T02:56:28.182Z,2.72989,1025.953907,0,7.816,-0.891345,20138.12247,0.5,1,6.056,31.884,83.638,25.55541076,25.55557785,1449.673484,0.7297
2025-02-19T02:58:27.933Z,2.7301,1025.953111,0,7.8176,-0.891256,20138.12385,0.5,1,6.058,31.8836,83.575,25.55492119,25.55508839,1449.686033,0.7328
2025-02-19T03:00:27.932Z,2.72995,1025.953489,0,7.8178,-0.891242,20138.12524,0.5,1,6.057,31.8835,83.65,25.55493817,25.55510538,1449.678929,0.731
2025-02-19T03:02:27.933Z,2.73051,1025.953318,0,7.8177,-0.891244,20138.12663,0.5,1,6.058,31.8839,83.625,25.55490249,25.55507019,1449.709078,0.7376
2025-02-19T03:04:27.937Z,2.7305,1025.953591,0,7.8192,-0.891164,20138.12802,0.5,1,6.047,31.884,83.663,25.55499378,25.55516154,1449.708918,0.7374
2025-02-19T03:06:27.938Z,2.73056,1025.953102,0,7.8187,-0.89119,20138.12941,0.5,1,6.047,31.8839,83.588,25.55486454,25.55503222,1449.711662,0.7383
2025-02-19T03:08:27.933Z,2.7301,1025.95288,0,7.8193,-0.891159,20138.1308,0.5,1,6.053,31.8831,83.617,25.55449187,25.55465919,1449.688325,0.7333
2025-02-19T03:10:27.933Z,2.73012,1025.952784,0,7.8196,-0.891146,20138.13219,0.5,1,6.057,31.8832,83.581,25.5545669,25.55473416,1449.688329,0.7334
2025-02-19T03:12:27.933Z,2.73003,1025.952468,0,7.819,-0.891176,20138.13358,0.5,1,6.062,31.883,83.539,25.55444932,25.55461643,1449.683742,0.7326
2025-02-19T03:14:27.932Z,2.73007,1025.952064,0,7.8194,-0.891154,20138.13497,0.5,1,6.064,31.8826,83.531,25.55408421,25.55425136,1449.686721,0.7334
2025-02-19T03:16:27.937Z,2.73013,1025.952596,0,7.8203,-0.891107,20138.13635,0.5,1,6.065,31.8832,83.544,25.55455607,25.55472327,1449.688638,0.7336
2025-02-19T03:18:27.932Z,2.73007,1025.952431,0,7.8211,-0.891063,20138.13774,0.5,1,6.059,31.8829,83.554,25.5543418,25.55450898,1449.686127,0.7331
2025-02-19T03:20:27.933Z,2.72979,1025.951755,0,7.8221,-0.891009,20138.13913,0.5,1,6.061,31.8819,83.55,25.55367804,25.55384498,1449.672906,0.7305
2025-02-19T03:22:28.181Z,2.73016,1025.951575,0,7.8209,-0.891069,20138.14052,0.5,1,6.065,31.8816,83.621,25.55317142,25.55333889,1449.69595,0.7354
2025-02-19T03:24:27.932Z,2.73003,1025.951593,0,7.8218,-0.89102,20138.14191,0.5,1,6.068,31.8815,83.625,25.5531668,25.55333416,1449.689514,0.734
2025-02-19T03:26:27.936Z,2.72936,1025.951921,0,7.8224,-0.890994,20138.1433,0.5,1,6.08,31.8814,83.611,25.55354074,25.5537074,1449.650937,0.7256
2025-02-19T03:28:27.937Z,2.72951,1025.952109,0,7.8235,-0.890937,20138.14469,0.5,1,6.082,31.8817,83.619,25.55369561,25.55386242,1449.658745,0.7272
2025-02-19T03:30:27.933Z,2.72938,1025.951817,0,7.8234,-0.890939,20138.14608,0.5,1,6.086,31.8814,83.594,25.55351912,25.55368578,1449.652481,0.726
2025-02-19T03:32:27.937Z,2.72913,1025.950929,0,7.8231,-0.890959,20138.14747,0.5,1,6.093,31.8803,83.567,25.55275302,25.55291942,1449.640571,0.7238
2025-02-19T03:34:27.933Z,2.7292,1025.951403,0,7.8237,-0.890928,20138.14885,0.5,1,6.09,31.8809,83.569,25.55321952,25.55338597,1449.642766,0.7241
2025-02-19T03:36:27.932Z,2.72912,1025.950457,0,7.8245,-0.890885,20138.15024,0.5,1,6.091,31.8803,83.468,25.55275302,25.55291922,1449.638965,0.7238
2025-02-19T03:38:27.933Z,2.7291,1025.950913,0,7.8252,-0.890848,20138.15163,0.5,1,6.091,31.8807,83.489,25.55310723,25.55327343,1449.637107,0.7232
2025-02-19T03:40:27.937Z,2.72893,1025.950663,0,7.8248,-0.890869,20138.15302,0.5,1,6.094,31.8801,83.519,25.5527109,25.55287703,1449.629516,0.7216
2025-02-19T03:42:27.937Z,2.72899,1025.950476,0,7.825,-0.890854,20138.15441,0.5,1,6.097,31.88,83.506,25.55258726,25.55275343,1449.632812,0.7224
2025-02-19T03:44:27.937Z,2.72868,1025.949975,0,7.8245,-0.890887,20138.1558,0.5,1,6.101,31.8793,83.481,25.55219679,25.55236263,1449.616915,0.7192
2025-02-19T03:46:27.933Z,2.72873,1025.950298,0,7.826,-0.890802,20138.15719,0.5,1,6.106,31.8793,83.556,25.55216442,25.55233047,1449.620862,0.7198
2025-02-19T03:48:28.181Z,2.72868,1025.950322,0,7.8256,-0.890825,20138.15858,0.5,1,6.106,31.8794,83.537,25.55227724,25.5524432,1449.617956,0.7192
2025-02-19T03:50:27.932Z,2.72853,1025.949398,0,7.8265,-0.890777,20138.15997,0.5,1,6.107,31.8784,83.5,25.55152665,25.55169244,1449.611476,0.7182
2025-02-19T03:52:27.937Z,2.72847,1025.949414,0,7.826,-0.890803,20138.16135,0.5,1,6.111,31.8785,83.477,25.55165024,25.55181592,1449.607595,0.7174
2025-02-19T03:54:27.936Z,2.72829,1025.949371,0,7.8273,-0.890737,20138.16274,0.5,1,6.115,31.878,83.531,25.551345,25.55151063,1449.599615,0.7156
2025-02-19T03:56:27.933Z,2.72821,1025.949321,0,7.827,-0.890751,20138.16413,0.5,1,6.12,31.8778,83.546,25.55122181,25.55138742,1449.596407,0.7149
2025-02-19T03:58:27.936Z,2.72805,1025.94847,0,7.8259,-0.890812,20138.16552,0.5,1,6.124,31.8772,83.452,25.55081451,25.55097979,1449.587713,0.7135
2025-02-19T04:00:27.933Z,2.728,1025.948132,0,7.8275,-0.890724,20138.16691,0.5,1,6.125,31.8768,83.445,25.55050884,25.55067409,1449.585702,0.7132
2025-02-19T04:02:27.933Z,2.72794,1025.948124,0,7.8277,-0.890711,20138.1683,0.5,1,6.13,31.8767,83.452,25.55046608,25.55063128,1449.582497,0.7125
2025-02-19T04:04:27.932Z,2.72781,1025.947789,0,7.8269,-0.890759,20138.16969,0.5,1,6.13,31.8759,83.506,25.5498709,25.55003612,1449.578213,0.7116
2025-02-19T04:06:27.937Z,2.72774,1025.947434,0,7.8281,-0.890691,20138.17108,0.5,1,6.131,31.8758,83.439,25.5498335,25.54999852,1449.573352,0.7108
2025-02-19T04:08:27.933Z,2.72749,1025.946934,0,7.8291,-0.890641,20138.17247,0.5,1,6.139,31.875,83.443,25.54930822,25.54947306,1449.56234,0.7086
2025-02-19T04:10:27.937Z,2.72721,1025.945756,0,7.8299,-0.890595,20138.17385,0.5,1,6.146,31.8738,83.37,25.54847179,25.54863627,1449.548635,0.7062
2025-02-19T04:12:27.933Z,2.72721,1025.946524,0,7.83,-0.890594,20138.17524,0.5,1,6.152,31.8745,83.406,25.54906723,25.54923175,1449.547418,0.7056
2025-02-19T04:14:27.933Z,2.72709,1025.946327,0,7.8303,-0.890574,20138.17663,0.5,1,6.157,31.8741,83.418,25.54880989,25.54897432,1449.541619,0.7044
2025-02-19T04:16:28.181Z,2.72656,1025.945313,0,7.8308,-0.89055,20138.17802,0.5,1,6.165,31.8728,83.362,25.54804848,25.54821236,1449.514853,0.6991
2025-02-19T04:18:27.932Z,2.72653,1025.945468,0,7.8315,-0.890514,20138.17941,0.5,1,6.171,31.873,83.355,25.54823622,25.54840005,1449.512728,0.6986
2025-02-19T04:20:27.937Z,2.72638,1025.945017,0,7.8312,-0.890529,20138.1808,0.5,1,6.179,31.8724,83.345,25.54782855,25.54799224,1449.505394,0.6972
2025-02-19T04:22:27.932Z,2.72618,1025.944412,0,7.8325,-0.89046,20138.18219,0.5,1,6.187,31.8717,83.315,25.54736183,25.5475253,1449.495781,0.6954
